name_prefix,name,ra,declination,discoverydate,reporters,Discovery_ADS_bibcode,iau_name,runcat_id,iau_name,last_obs
AT,2024llf,287.450604,-57.393342,2024-06-17 04:07:26.000,"P. Groot, H. Wichern, G. Ramsay, F. Stoppa, H. Tranin, D. Pieterse, J. van Roestel, S. Faris, N. Blagorodnova, P. Vreeswijk",2024TNSTR1980....1G,BGEM J190948.14-572336.0,56083502,BGEM J103252.77-273929.0,60386.40520862644
AT,2024lle,199.074733,-20.563767,2024-06-16 23:54:19.000,"P. Groot, G. Ramsay, P. Vreeswijk, F. Stoppa, J. van Roestel, H. Wichern, N. Blagorodnova, S. Faris, H. Tranin, D. Pieterse",2024TNSTR1979....1G,BGEM J131617.93-203349.5,26133193,BGEM J131007.23-263546.8,60317.20583197492
AT,2024pbw,290.278204,-61.012819,2024-06-08 02:58:07.000,"P. Groot, J. van Roestel, N. Blagorodnova, G. Ramsay, S. Faris, H. Tranin, F. Stoppa, P. Vreeswijk, D. Pieterse, H. Wichern",2024TNSTR2332....1G,BGEM J192106.76-610046.1,49295675,BGEM J094629.63-314043.2,60382.09534781034
AT,2024nnp,191.820092,-41.689233,2024-06-08 01:31:09.000,"P. Groot, D. Pieterse, N. Blagorodnova, J. van Roestel, H. Wichern, G. Ramsay, H. Tranin, S. Faris, F. Stoppa, P. Vreeswijk",2024TNSTR2194....1G,BGEM J124716.82-414121.2,42789904,BGEM J032209.37-185224.3,60361.159748482656
SN,2024kme,28.597917,4.804619,2024-06-07 09:54:45.000,"H. Tranin, G. Ramsay, D. Pieterse, P. Vreeswijk, H. Wichern, S. Faris, J. van Roestel, F. Stoppa, P. Groot, N. Blagorodnova",2024TNSTR1832....1T,BGEM J015423.50+044816.9,21775658,BGEM J172012.65-181116.4,60297.26870019612
AT,2024pbv,341.396275,-65.128686,2024-06-07 06:31:50.000,"P. Groot, G. Ramsay, H. Wichern, S. Faris, J. van Roestel, D. Pieterse, N. Blagorodnova, F. Stoppa, P. Vreeswijk, H. Tranin",2024TNSTR2329....1G,BGEM J224535.10-650743.2,48447110,BGEM J085722.00+130536.5,60381.304133870355
AT,2024nnr,303.115546,-71.259261,2024-06-07 04:02:53.000,"P. Groot, J. van Roestel, P. Vreeswijk, H. Wichern, H. Tranin, D. Pieterse, G. Ramsay, F. Stoppa, S. Faris, N. Blagorodnova",2024TNSTR2196....1G,BGEM J201227.73-711533.3,46354313,BGEM J075703.53+223119.7,60376.30877812531
AT,2024otc,301.256308,-48.190094,2024-06-07 03:54:41.000,"F. Stoppa, N. Blagorodnova, P. Groot, H. Tranin, D. Pieterse, S. Faris, G. Ramsay, H. Wichern, P. Vreeswijk, J. van Roestel",2024TNSTR2289....1S,BGEM J200501.51-481124.3,47207729,BGEM J133750.69-304344.5,60377.16929540162
AT,2024otg,200.170104,-31.930214,2024-06-07 02:16:33.000,"F. Stoppa, J. van Roestel, P. Vreeswijk, S. Faris, G. Ramsay, H. Wichern, D. Pieterse, H. Tranin, P. Groot, N. Blagorodnova",2024TNSTR2288....1S,BGEM J132040.82-315548.7,41686136,BGEM J004932.32-263215.5,60359.268798870966
AT,2024pby,198.045879,-43.36245,2024-06-07 01:48:53.000,"P. Groot, H. Tranin, G. Ramsay, F. Stoppa, P. Vreeswijk, J. van Roestel, S. Faris, D. Pieterse, N. Blagorodnova, H. Wichern",2024TNSTR2331....1G,BGEM J131211.01-432144.8,30002539,BGEM J133449.38-341845.4,60326.15540653266
AT,2024pcd,222.8714,3.249486,2024-06-07 00:10:22.000,"P. Groot, S. Faris, P. Vreeswijk, D. Pieterse, J. van Roestel, F. Stoppa, N. Blagorodnova, G. Ramsay, H. Wichern, H. Tranin",2024TNSTR2336....1G,BGEM J145129.13+031458.1,39254857,BGEM J021125.84+155725.7,60356.34295420388
AT,2024pbx,301.791258,-48.9818,2024-06-06 04:00:12.000,"P. Groot, H. Tranin, G. Ramsay, F. Stoppa, P. Vreeswijk, J. van Roestel, S. Faris, D. Pieterse, N. Blagorodnova, H. Wichern",2024TNSTR2331....1G,BGEM J200709.90-485854.4,45563105,BGEM J132557.18-120928.8,60375.121060992446
AT,2024kkl,191.816767,-41.68895,2024-06-05 02:30:01.000,"F. Stoppa, G. Ramsay, P. Vreeswijk, D. Pieterse, H. Wichern, H. Tranin, S. Faris, N. Blagorodnova, J. van Roestel, P. Groot",2024TNSTR1816....1S,BGEM J124716.02-414120.2,45114706,BGEM J062512.40-192705.6,60372.357436434846
AT,2024jgd,333.5469,-41.7021,2024-05-12 08:41:35.000,"H. Tranin, N. Blagorodnova, D. Pieterse, F. Stoppa, J. van Roestel, S. Faris, P. Vreeswijk, P. Groot, H. Wichern, G. Ramsay",2024TNSTR1630....1T,BGEM J221411.25-414207.5,53727448,BGEM J212009.93-045641.8,60385.20871970244
AT,2024jge,179.709542,-1.536964,2024-05-12 01:47:46.000,"H. Tranin, N. Blagorodnova, D. Pieterse, F. Stoppa, J. van Roestel, S. Faris, P. Vreeswijk, P. Groot, H. Wichern, G. Ramsay",2024TNSTR1630....1T,BGEM J115850.28-013213.0,34265911,BGEM J023636.73-140252.4,60342.23525533624
AT,2024jgc,155.869863,-6.131144,2024-05-11 23:57:09.000,"H. Tranin, N. Blagorodnova, D. Pieterse, F. Stoppa, J. van Roestel, S. Faris, P. Vreeswijk, P. Groot, H. Wichern, G. Ramsay",2024TNSTR1630....1T,BGEM J102328.76-060752.1,29091257,BGEM J102328.76-060752.1,60323.079998552894
AT,2024ilk,172.008546,-6.224631,2024-05-09 01:55:38.000,"H. Tranin, J. van Roestel, F. Stoppa, P. Groot, G. Ramsay, D. Pieterse, S. Faris, P. Vreeswijk, H. Wichern, N. Blagorodnova",2024TNSTR1440....1T,BGEM J112802.05-061328.6,38855638,BGEM J074249.21-163511.5,60356.26426571571
AT,2024ilj,139.703367,-17.188681,2024-05-08 23:19:42.000,"H. Tranin, J. van Roestel, F. Stoppa, P. Groot, G. Ramsay, D. Pieterse, S. Faris, P. Vreeswijk, H. Wichern, N. Blagorodnova",2024TNSTR1440....1T,BGEM J091848.80-171119.2,29997850,BGEM J123849.35+102725.8,60326.15540653266
AT,2024idn,159.210142,-30.631214,2024-05-05 00:48:11.000,"F. Stoppa, H. Wichern, J. van Roestel, S. Faris, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, H. Tranin",2024TNSTR1393....1S,BGEM J103650.43-303752.3,29879443,BGEM J133700.93-334410.2,60326.091726344166
AT,2024ilm,156.200617,-31.320394,2024-05-05 00:41:48.000,"F. Stoppa, N. Blagorodnova, G. Ramsay, P. Groot, P. Vreeswijk, D. Pieterse, H. Wichern, S. Faris, H. Tranin, J. van Roestel",2024TNSTR1439....1S,BGEM J102448.14-311913.4,41553002,BGEM J003558.35-110042.5,60359.171598462824
AT,2024hyn,281.355467,-39.168892,2024-05-02 09:57:20.000,"H. Tranin, H. Wichern, J. van Roestel, S. Faris, P. Groot, D. Pieterse, F. Stoppa, G. Ramsay, N. Blagorodnova, P. Vreeswijk",2024TNSTR1350....1T,BGEM J184525.31-391008.0,56207727,BGEM J201629.65-444221.1,60387.06113840947
AT,2024hia,315.248417,-48.963028,2024-04-27 08:36:47.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1234....1T,BGEM J210059.62-485746.8,46202969,BGEM J083105.29+040720.5,60376.28435434139
SN,2024hhy,196.607858,-6.047189,2024-04-27 04:26:47.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1234....1T,BGEM J130625.88-060249.8,36566515,BGEM J225431.47-343513.7,60353.06170654658
AT,2024hiq,195.059646,-21.797583,2024-04-27 02:57:21.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1234....1T,BGEM J130014.31-214751.3,31560584,BGEM J032922.54-345750.1,60331.28487513648
AT,2024hff,308.244125,-57.158558,2024-04-24 08:32:48.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1205....1S,BGEM J203258.59-570930.8,48499341,BGEM J144338.47+034455.7,60381.30588963168
AT,2024hul,317.066904,-43.905472,2024-04-20 09:14:27.000,"N. Blagorodnova, H. Wichern, F. Stoppa, P. Groot, J. van Roestel, S. Faris, G. Ramsay, P. Vreeswijk, D. Pieterse, H. Tranin",2024TNSTR1323....1B,BGEM J210816.05-435419.6,45841440,BGEM J040205.70-204847.9,60375.31960477703
AT,2024hyo,309.320171,-34.395272,2024-04-20 08:48:57.000,"H. Tranin, F. Stoppa, J. van Roestel, S. Faris, P. Groot, N. Blagorodnova, P. Vreeswijk, G. Ramsay, H. Wichern, D. Pieterse",2024TNSTR1349....1T,BGEM J203716.84-342342.9,46230195,BGEM J121000.05+034758.4,60376.29998150792
AT,2024hyp,220.687929,-24.938617,2024-04-20 04:31:22.000,"H. Tranin, P. Vreeswijk, F. Stoppa, S. Faris, D. Pieterse, J. van Roestel, G. Ramsay, P. Groot, N. Blagorodnova, H. Wichern",2024TNSTR1353....1T,BGEM J144245.10-245619.0,42251581,BGEM J083428.18-040849.5,60360.20639944772
AT,2024gvj,197.530133,-26.596344,2024-04-19 03:40:55.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1131....1T,BGEM J131007.23-263546.8,30123718,BGEM J202931.47-343125.0,60327.14059092397
AT,2024gub,327.720842,-57.653717,2024-04-18 09:33:58.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1110....1T,BGEM J215053.00-573913.3,56105020,BGEM J140631.74-265442.8,60386.41044820154
SN,2024guc,222.962887,-28.804761,2024-04-18 04:20:49.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1110....1T,BGEM J145151.09-284817.1,34967553,BGEM J174931.58+171537.2,60347.21923023891
AT,2024gue,234.601417,-8.897631,2024-04-18 03:54:28.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1110....1T,BGEM J153824.41-085351.4,30404666,BGEM J124959.11-084944.4,60328.07023119416
AT,2024gud,218.248033,-8.881058,2024-04-18 03:03:21.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1110....1T,BGEM J143259.52-085251.8,44557103,BGEM J112148.54-053837.6,60370.01360780781
AT,2024gsd,303.499188,-36.641708,2024-04-17 08:37:03.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1093....1T,BGEM J201359.80-363830.1,48474247,BGEM J150327.87+103612.9,60381.320640211416
AT,2024gse,222.761554,-20.326775,2024-04-17 03:24:37.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1093....1T,BGEM J145102.77-201936.3,43333096,BGEM J111909.56+122907.1,60366.19341762244
AT,2024gsf,183.067875,8.132033,2024-04-17 02:34:20.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1093....1T,BGEM J121216.29+080755.3,36421671,BGEM J032252.92-664941.1,60353.05724869458
AT,2024ggl,179.333342,-43.797389,2024-04-11 01:22:57.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR1021....1S,BGEM J115720.00-434750.6,33843688,BGEM J154734.67-142556.4,60340.10035196938
AT,2024gch,294.903921,-57.43635,2024-04-09 08:02:00.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.990....1S,BGEM J193936.94-572610.8,46234654,BGEM J132919.68-470555.3,60376.30172175893
AT,2024gcj,175.046379,-43.842939,2024-04-09 03:46:43.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.990....1S,BGEM J114011.13-435034.5,44767311,BGEM J111547.96-160606.3,60370.1336326694
AT,2024gcl,152.858137,-10.856414,2024-04-09 02:17:46.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.990....1S,BGEM J101125.95-105123.0,29054986,BGEM J112802.05-061328.6,60323.07812348458
AT,2024gcv,148.187467,-10.754114,2024-04-09 02:04:16.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.990....1S,BGEM J095244.99-104514.8,33981335,BGEM J030011.43+005920.6,60341.21985669015
AT,2024fzg,215.609192,-46.973647,2024-04-08 03:37:01.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.973....1S,BGEM J142226.20-465825.1,38893870,BGEM J094739.17+073554.0,60356.257692227206
AT,2024hzp,300.664013,-46.987947,2024-04-06 09:00:59.000,"H. Tranin, H. Wichern, P. Vreeswijk, P. Groot, N. Blagorodnova, J. van Roestel, D. Pieterse, F. Stoppa, S. Faris, G. Ramsay",2024TNSTR1351....1T,BGEM J200239.36-465916.6,56462899,BGEM J002710.18-451725.9,60387.21522244817
AT,2024fzf,316.092767,-71.127867,2024-04-04 09:42:17.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.973....1S,BGEM J210422.26-710740.3,56083100,BGEM J100335.65-151920.0,60386.40520862644
AT,2024fox,260.052725,-18.1879,2024-04-04 06:57:32.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.924....1S,BGEM J172012.65-181116.4,39476408,BGEM J055000.13-710947.7,60357.16495787646
AT,2024hzq,215.559004,-12.389897,2024-04-03 03:53:56.000,"H. Tranin, P. Groot, F. Stoppa, G. Ramsay, D. Pieterse, S. Faris, J. van Roestel, N. Blagorodnova, H. Wichern, P. Vreeswijk",2024TNSTR1352....1T,BGEM J142214.16-122323.6,37352918,BGEM J020856.19+061628.9,60354.25033844725
AT,2024fjd,231.709267,-15.82465,2024-04-02 05:59:42.000,"D. Pieterse, H. Tranin, F. Stoppa, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.890....1P,BGEM J152650.22-154928.7,45147327,BGEM J073417.16-091424.2,60372.36007611726
AT,2024fjf,232.929167,-18.620797,2024-04-02 04:27:35.000,"D. Pieterse, H. Tranin, F. Stoppa, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.890....1P,BGEM J153142.99-183714.8,25506666,BGEM J143259.52-085251.8,60315.17436078829
AT,2024fje,123.051529,-13.155853,2024-04-02 00:37:07.000,"D. Pieterse, H. Tranin, F. Stoppa, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.890....1P,BGEM J081212.36-130921.0,30430232,BGEM J151100.84-135342.2,60328.14544475325
AT,2024fhq,220.787210025,-18.5317007766,2024-04-01 03:35:33.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.877....1T,BGEM J144308.91-183154.7,30623988,BGEM J010301.34-003908.2,60328.28341881272
AT,2024fhp,153.554521,-15.570492,2024-04-01 00:37:48.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.877....1T,BGEM J101413.08-153413.7,43385087,BGEM J124925.71-060854.8,60366.289495807825
AT,2024fhe,152.079864321,-15.6434774027,2024-04-01 00:31:20.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.876....1S,BGEM J100819.15-153836.7,45341284,BGEM J085159.42-063938.1,60374.201960106366
AT,2024fhf,210.784871,-12.051633,2024-03-31 06:33:58.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.876....1S,BGEM J140308.36-120305.8,44980206,BGEM J091749.44-210314.8,60372.23531175077
AT,2024fhg,204.961168002,-14.0477454354,2024-03-31 06:07:40.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.876....1S,BGEM J133950.65-140252.2,42928127,BGEM J070852.01-223818.4,60354.31569014705
AT,2024fhr,199.9592,-14.742903,2024-03-31 05:14:58.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.877....1T,BGEM J131950.20-144434.4,32928748,BGEM J005221.29-263430.5,60337.125860576976
AT,2024fhh,202.032975,-17.862153,2024-03-31 02:30:23.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.878....1G,BGEM J132807.91-175143.7,31171218,BGEM J004734.42-251926.3,60331.11175195743
AT,2024fbq,165.296807791,-18.9712921859,2024-03-29 04:15:25.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.849....1S,BGEM J110111.22-185817.0,42243830,BGEM J032951.14-323022.0,60360.20639944772
AT,2024eyt,110.758042,-32.114275,2024-03-26 00:10:40.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.816....1G,BGEM J072301.92-320651.3,34954548,BGEM J221156.70-575858.3,60347.21074735567
AT,2024exb,187.961971,-31.561908,2024-03-23 04:33:28.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.793....1G,BGEM J123150.87-313342.8,29647101,BGEM J131617.93-203349.5,60325.160349533515
AT,2024evn,283.395529,-46.0699,2024-03-22 08:25:40.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.783....1S,BGEM J185334.92-460411.6,54080119,BGEM J143657.54-441303.1,60385.39105092457
AT,2024evp,236.547879,-10.057247,2024-03-22 07:13:19.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.783....1S,BGEM J154611.49-100326.0,36065104,BGEM J003814.08-082504.4,60352.123897476195
AT,2024evo,204.116142,-35.286192,2024-03-22 06:20:06.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.783....1S,BGEM J133627.87-351710.2,31369943,BGEM J211639.78-235431.6,60331.08337876598
AT,2024etw,283.586313,-48.097797,2024-03-21 09:08:00.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.767....1S,BGEM J185420.71-480552.0,56307630,BGEM J132117.36-434610.9,60387.13280457458
AT,2024etx,230.349025,-38.128078,2024-03-21 08:53:35.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.767....1S,BGEM J152123.76-380741.0,30619150,BGEM J003117.31-092258.5,60328.27312753895
AT,2024erg,164.147304,-46.085558,2024-03-19 03:35:57.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.740....1T,BGEM J105635.35-460508.0,31283447,BGEM J032656.77-324733.0,60331.0852652762
AT,2024erh,112.2438,-50.573619,2024-03-19 00:55:56.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.740....1T,BGEM J072858.51-503425.0,25970540,BGEM J215053.00-573913.3,60317.08408883334
AT,2024erv,265.544896,-63.649167,2024-03-17 07:20:31.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.740....1T,BGEM J174210.77-633856.9,52511949,BGEM J200538.34-532220.6,60384.2425864519
AT,2024eik,293.646117,-71.325264,2024-03-16 09:19:21.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.716....1T,BGEM J193435.06-711930.9,56574581,BGEM J011146.47-471248.2,60387.24907990453
AT,2024eil,128.710087,-59.98935,2024-03-16 02:02:56.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.716....1T,BGEM J083450.42-595921.6,30425340,BGEM J143643.39+094046.8,60328.14544475325
AT,2024fze,264.961325,-73.40805,2024-03-15 08:04:28.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.974....1T,BGEM J173950.71-732428.9,55257050,BGEM J200641.36-534155.6,60386.12957553001
AT,2024exd,206.841817,-78.593297,2024-03-15 04:38:57.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.792....1T,BGEM J134722.03-783535.8,30406294,BGEM J125333.58-215513.3,60328.07023119416
AT,2024erz,145.197396,-65.302833,2024-03-15 01:21:52.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.753....1T,BGEM J094047.37-651810.2,41992743,BGEM J070431.06+183854.9,60360.19492640089
AT,2024ery,120.277137,-66.154172,2024-03-15 00:50:13.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.753....1T,BGEM J080106.51-660915.0,33774906,BGEM J022533.76+264401.7,60340.06667900924
AT,2024ehq,107.677675,-66.455142,2024-03-15 00:32:26.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.702....1T,BGEM J071042.64-662718.5,44407325,BGEM J051906.77-582526.8,60369.33889695173
SN,2024egc,287.938783,-57.134461,2024-03-14 09:38:32.000,"H. Tranin, F. Stoppa, P. Groot, P. Vreeswijk, J. Van Roestel, D. Pieterse, G. Ramsay, S. Faris, on behalf of the BlackGEM consortium",2024TNSTR.691....1T,BGEM J191145.30-570804.0,47547755,BGEM J122108.49-640624.9,60378.09339355177
AT,2024efu,94.142396,-26.635153,2024-03-13 00:04:58.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.673....1T,BGEM J061634.17-263806.5,30499430,BGEM J142948.89-294441.1,60328.14160038838
AT,2024efk,91.454021,-27.911058,2024-03-11 23:58:33.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.665....1T,BGEM J060548.96-275439.8,29931820,BGEM J132521.59-295127.1,60326.18015657841
AT,2024exc,124.762354,20.674883,2024-03-11 01:22:37.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.792....1T,BGEM J081902.96+204029.5,31553984,BGEM J023859.84-134617.0,60331.27547851178
AT,2024gbp,168.931658,-29.682133,2024-03-09 04:24:54.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, on behalf of the BlackGEM consortium",2024TNSTR.991....1T,BGEM J111543.59-294055.6,29493562,BGEM J145129.13+031458.1,60325.089781344344
AT,2024efm,117.206358,-29.775181,2024-03-08 03:45:37.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.665....1T,BGEM J074849.52-294630.6,33478389,BGEM J221324.64-570342.3,60339.27328581142
AT,2024eah,281.387833,-59.915439,2024-03-06 08:36:58.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.628....1T,BGEM J184533.07-595455.5,47296958,BGEM J102349.27-442043.1,60377.38279618329
AT,2024eag,203.981337,-31.942703,2024-03-06 05:25:32.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.628....1T,BGEM J133555.52-315633.7,34487257,BGEM J222154.22-241157.1,60343.15666443338
AT,2024eaf,62.993963,-33.475019,2024-03-05 00:44:37.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.628....1T,BGEM J041158.55-332830.0,36928634,BGEM J011338.23-611717.3,60353.166892613386
AT,2024dsy,149.84745,-37.46105,2024-03-02 06:41:15.000,"Paul Groot (Radboud/UCT/SAAO), Danielle Pieterse (Radboud), Fiore Stoppa (Radboud), Gavin Ramsay (Armagh), Jan van Roestel (UvA), Paul Vreeswijk (Radboud)",2024TNSTR.593....1G,BGEM J095923.32-372739.4,31554557,BGEM J023903.96+013832.5,60331.281818657546
AT,2024dsw,149.42735,-36.70294,2024-03-02 06:28:01.000,"Paul Groot (Radboud/UCT/SAAO), Fiore Stoppa (Radboud), Gavin Ramsay (Armagh), Jan van Roestel (UvA), Danielle Pieterse (Radboud), Paul Vreeswijk (Radboud)",2024TNSTR.594....1G,BGEM J095742.57-364210.3,31107960,BGEM J011751.50+010208.7,60330.282877611615
AT,2024efl,162.137821,-42.854003,2024-02-28 01:31:32.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.665....1T,BGEM J104833.07-425114.4,45030993,BGEM J125244.21-331916.1,60372.27236092913
AT,2024dkb,270.19414,-59.18897,2024-02-26 08:28:36.000,"Paul Groot (Radboud/UCT/SAAO), Fiore Stoppa (Radboud), Gavin Ramsay (Armagh), Paul Vreeswijk (Radboud)",2024TNSTR.559....1G,BGEM J180046.62-591120.0,50959476,BGEM J124907.12-414956.3,60384.10607752539
AT,2024esf,139.40995,-59.614975,2024-02-17 03:48:38.000,"H. Tranin, on behalf of BlackGEM",2024TNSTR.754....1T,BGEM J091738.38-593653.9,37337956,BGEM J012115.27+232928.3,60353.35081726796
